pmid,pmcid,doi,title,year,journal,evidence_level,location_in_paper,passage,compounds_in_passage,compounds_in_paper,species,model,age_terms,direction_increase,direction_decrease,pct_values,length_values,concentrations,n_size,stats_reported,measures_actual_length,marker_only_context,canonical_branch,extraction_confidence,manually_read
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,Recombinant Osteolectin injections increased femur length in juvenile mice.,,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Based on these observations, we set out to test whether Osteolectin promotes bone elongation.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Osteolectin promoted growth plate chondrocyte proliferation and longitudinal bone growth in juvenile mice. (A and B) Body mass, femur length, and LS3 vertebra length in Osteolectin-deficient (Oln−/−) and sex-matched littermate control (Oln+/+) mice at 4 week (4W, A) and 8 week of age (8W, B).",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Since growth plate chondrocytes differentiate into osteoblasts (26, 27), this raised the possibility that the decrease in chondrocyte proliferation in Osteolectin-deficient mice at 4 wk of age led to reduced osteogenesis and reduced bone elongation.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,False,True,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Integrin α11 promoted growth plate chondrocyte proliferation and longitudinal bone growth in juvenile mice. (A and B) Body mass, femur length, and LS3 vertebra length in Prx1Cre;Itga11fl/fl and sex-matched littermate control (Itga11fl/fl) mice at 4 wk (A) and 8 wk (B) of age (Eight mice per sex per age per genotype in five independent experiments per age). (C–J) Prx1Cre;Itga11fl/fl and littermate control (Itga11fl/fl) mice were administered pulses of EdU for 4 h (P4), 1 d (P14), or 2 d (4W and 8W).",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,True,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,This suggested that Osteolectin/Integrin α11 signaling promotes bone elongation by increasing growth plate chondrocyte proliferation around 4 wk of age.,,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,Integrin α11 thus acted within chondrocytes to promote bone elongation.,,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Integrin α11 cell-autonomously promoted the proliferation of growth plate chondrocytes. (A and B) AcanCreER;Itga11fl/fl and sex-matched littermate control (Itga11fl/fl) mice were treated with tamoxifen at 2 wk of age, then body mass, femur length, and LS3 vertebra length were measured at 4 wk (A) and 8 wk (B) of age.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,True,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"To test whether Integrin α11 promoted bone elongation by promoting the proliferation of growth plate chondrocytes, we analyzed AcanCreER;Itga11fl/fl mice and sex-matched Itga11fl/fl littermate controls at 4 and 8 wk of age.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,Itga11fl/fl mice had a significantly shorter length of Tomato+ cortical bone as compared to AcanCreER;,,,mouse,in vivo,P1; P14; P4; postnatal day 4,False,True,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,This suggested that Integrin α11 signaling promoted bone elongation by increasing growth plate chondrocyte proliferation and cortical bone generation.,,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,This transient increase in Osteolectin expression within the growth plate at 3 to 4 wk of age may be part of the reason why bone elongation occurs more rapidly in juvenile as compared to adult mice.,,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"With the goal of testing whether increased Osteolectin levels are sufficient to promote bone elongation in vivo, we first identified an effective dose of recombinant Osteolectin by injecting 8-wk-old male wild-type mice with 50 µg/kg/d, 100 µg/kg/d, 200 µg/kg/d, or 400 µg/kg/d Osteolectin for 1 mo.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,50 µg/kg; 100 µg/kg; 200 µg/kg; 400 µg/kg,,False,True,False,False,0.1,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Oln injections did not affect body mass (A), femur length (B), LS3 vertebra length (C), but 200 or 400 µg/kg/d significantly increased cortical bone volume/total volume and cortical thickness in the mid-femur diaphysis (D).",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,400 µg/kg,,False,True,False,False,0.1,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Oln also significantly increased trabecular bone volume/total volume, connectivity density, number, and reduced trabecular spacing in the distal femur metaphysis (E) (Five mice per group in three independent experiments). (F and G) Wild-type mice were administered daily injections of PBS or recombinant Osteolectin (Oln) from 2 to 8 wk of age, then body mass, femur length, and LS3 vertebra length were measured at 8 wk of age (F), and Oln injection significantly increased trabecular bone volume/total volume and trabecular number and reducing trabecular spacing (G) (Six mice per sex per group in three independent experiments). (H and I) Percentages of Aggrecan+ growth plate chondrocytes that incorporated a 2-d pulse of EdU at 4 (H) or 8 (I) wk of age (Three mice per sex per age per group in three or four independent experiments per age). (J) AcanCreER;Rosa26loxp-tdTomato/+ mice were adminis",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,True,,,,,False,True,True,True,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,Osteolectin treatment also significantly increased the length of cortical bone formed by chondrocytes in AcanCreER;,,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,Recombinant Osteolectin is thus sufficient to promote bone elongation in juvenile mice and appeared to do so by increasing the proliferation of growth plate chondrocytes.,,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"A quantitative reduction in b-catenin levels within growth plate chondrocytes, thus, transiently reduced chondrocyte proliferation and bone elongation, just as observed in Osteolectin and Itga11 mutant mice.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,False,True,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"The sections were stained with hematoxylin and eosin (F) or trichome (G) to identify bone (Two replicates per clone from two independent experiments). (H) Osteolectin produced in, and around, the growth plate activates Integrin α11 signaling in growth plate chondrocytes, promoting chondrocyte proliferation and bone elongation (image generated using BioRender). (I) Schematic summarizing mechanism.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"In humans, the rs182722517 variant is associated with reduced height (22–24) and plasma Osteolectin levels (21), suggesting that Osteolectin promotes bone elongation in humans as well.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,True,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Taken together, the data suggest that Osteolectin/Integrin α11 signaling promotes bone elongation in mice and humans, revealing a function for Osteolectin/Integrin α11 as well as genetic evidence that this function is conserved among mice and humans.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"Integrin α11 signaling promotes β-catenin activation, increasing the transcription of Wnt target genes, the division of growth plate chondrocytes, and bone elongation (Fig.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,"3 F–I), increasing growth plate chondrocyte proliferation and bone elongation starting before 4 wk of age and ending before 8 wk of age.",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,body,A transient increase in Osteolectin/Integrin α11 signaling in growth plate chondrocytes thus appears to be part of the reason why bone elongation is more rapid in juvenile as compared to adult mice.,,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,False,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,caption,"Osteolectin promoted growth plate chondrocyte proliferation and longitudinal bone growth in juvenile mice. (A and B) Body mass, femur length, and LS3 vertebra length in Osteolectin-deficient (Oln−/−) and sex-matched littermate control (Oln+/+) mice at 4 week (4W, A) and 8 week of age (8W, B). Each square/circle represents a different mouse (seven to nine mice per sex per age per genotype in five or six independent experiments per age). (C–F) The percentages of Aggrecan+ growth plate chondrocytes that were EdU+ at P4 (C), P14 (D), 4W (E), and 8W (F) of age. (G–J) Numbers of Aggrecan+ chondrocytes per mm of growth plate in Oln−/− and sex-matched littermate control (Oln+/+) mice at P4 (G), P14 (H), 4W (I), and 8W (J) of age (Three mice per sex per genotype per age in three independent experiments per age for panels C–J). All statistical tests were two sided. All data represent mean ± SD. St",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,True,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,caption,"Integrin α11 promoted growth plate chondrocyte proliferation and longitudinal bone growth in juvenile mice. (A and B) Body mass, femur length, and LS3 vertebra length in Prx1Cre;Itga11fl/fl and sex-matched littermate control (Itga11fl/fl) mice at 4 wk (A) and 8 wk (B) of age (Eight mice per sex per age per genotype in five independent experiments per age). (C–J) Prx1Cre;Itga11fl/fl and littermate control (Itga11fl/fl) mice were administered pulses of EdU for 4 h (P4), 1 d (P14), or 2 d (4W and 8W). The percentages of Aggrecan+ growth plate chondrocytes that were EdU+ at P4 (C), P14 (D), 4W (E), and 8W (F) of age. Numbers of Aggrecan+ chondrocytes per mm of growth plate in Prx1Cre;Itga11fl/fl and sex-matched littermate control (Itga11fl/fl) mice at P4 (G), P14 (H), 4W (I), and 8W (J) of age (Three mice per sex per genotype per age in three independent experiments per age for panels C–J). ",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,True,False,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,caption,"Integrin α11 cell-autonomously promoted the proliferation of growth plate chondrocytes. (A and B) AcanCreER;Itga11fl/fl and sex-matched littermate control (Itga11fl/fl) mice were treated with tamoxifen at 2 wk of age, then body mass, femur length, and LS3 vertebra length were measured at 4 wk (A) and 8 wk (B) of age. Each square/circle represents a different mouse (Six to eight mice per sex per age per genotype in four or five independent experiments per age). (C and D) The percentages of Aggrecan+ growth plate chondrocytes that were EdU+ at 4 wk (C) and 8 wk (D) of age (Three mice per sex per genotype per age in four or three independent experiments per age). (E) The length of cortical bone that arose from chondrocytes since tamoxifen treatment (Three mice per sex per genotype in three independent experiments). (F–I) Representative images of distal femur growth plate from OsteolectinmTo",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,False,,,,,False,True,True,True,0.0,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,caption,"Daily injections of recombinant Osteolectin increased bone formation in mice. (A–E) Eight-week-old male wild-type mice were administered daily injections of PBS or recombinant Osteolectin (Oln) at 50 µg/kg/d (50), 100 µg/kg/d (100), 200 µg/kg/d (200), or 400 µg/kg/d (400) for 4 wk. Oln injections did not affect body mass (A), femur length (B), LS3 vertebra length (C), but 200 or 400 µg/kg/d significantly increased cortical bone volume/total volume and cortical thickness in the mid-femur diaphysis (D). Oln also significantly increased trabecular bone volume/total volume, connectivity density, number, and reduced trabecular spacing in the distal femur metaphysis (E) (Five mice per group in three independent experiments). (F and G) Wild-type mice were administered daily injections of PBS or recombinant Osteolectin (Oln) from 2 to 8 wk of age, then body mass, femur length, and LS3 vertebra l",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,True,,,50 µg/kg; 100 µg/kg; 200 µg/kg; 400 µg/kg,,False,True,True,True,0.1,False
37216542.0,PMC10235998,10.1073/pnas.2220159120,Osteolectin increases bone elongation and body length by promoting growth plate chondrocyte proliferation.,2023.0,Proceedings of the National Academy of Sciences of the United States of America,FULL_TEXT_VERIFIED,caption,"The rs182722517 variant reduced Osteolectin expression and osteogenic differentiation by human bone marrow stromal cells. (A) ATAC sequencing of primary human bone marrow stromal cells (hBMSCs) showing a peak of accessible chromatin at chr19:50739310, where the rs182722517 variant is observed (these cells contained the common allele). (B) ATAC sequencing in heterozygous rs182722517 variant–containing or control hBMSCs determined the ratio of reads from the CRISPR-edited allele versus the endogenous allele in each clone. This revealed a significantly lower fraction of reads from the rs182722517 variant–containing allele as compared to the CRISPR-edited control allele, suggesting that the rs182722517 variant reduces chromatin accessibility (Three independently targeted clones per genotype). (C and D) Osteolectin levels were assessed in cell extracts and in culture medium from cultures of h",,,mouse,in vivo,P1; P14; P4; postnatal day 4,True,True,,,,,False,True,False,False,0.0,False
36811112.0,PMC9938638,10.1093/lifemedi/lnac048,"Skeletal stem cells: origins, definitions, and functions in bone development and disease.",2022.0,Life medicine,FULL_TEXT_VERIFIED,body,Induced death of Pthrp+ cells by diphtheria toxin can block bone elongation.,,,mouse,in vivo,p38,False,True,,,,,False,True,False,True,0.0,False
33262386.0,PMC7708468,10.1038/s41598-020-77345-y,Evaluation of FGFR inhibitor ASP5878 as a drug candidate for achondroplasia.,2020.0,Scientific reports,FULL_TEXT_VERIFIED,body,"The application of c-type natriuretic peptide (CNP)9, stabilized forms of CNP10,11, parathyroid hormone (PTH)12, FGFR3-binding peptides13, soluble FGFR314, meclizine15, statin16 and FGFR inhibitors17 could all decrease FGFR signals in cell models and elongated bone length in mouse models of FGFR3 chondrodysplasia.",,ASP5878,mouse,in vivo,21-day-old; 22-day-old; 23-day-old; 3-week-old,False,True,,,,,False,True,False,True,0.0,False
33262386.0,PMC7708468,10.1038/s41598-020-77345-y,Evaluation of FGFR inhibitor ASP5878 as a drug candidate for achondroplasia.,2020.0,Scientific reports,FULL_TEXT_VERIFIED,body,"Although we did not find a significant difference in the lengths of bone between the ASP5878 group and vehicle group in female Fgfr3Ach mice, the mean length tended to be longer in the ASP5878 group.",ASP5878,ASP5878,mouse,in vivo,21-day-old; 22-day-old; 23-day-old; 3-week-old,True,False,,,,,False,True,False,False,0.2,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,"a Schematic of uniform bone elongation in a normal proximal tibial growth plate (left), which can be disrupted by a growth plate injury (center), and lead to partial or complete growth arrest due to bony bar formation (right). b Schematic of the implanted 3D printed growth plate mimetic composite (gel + 3D print) after resection of the bony bar.",,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,False,True,,,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,"In addition to the bony bar, the injured limb was shorter than the uninjured limb with a mean limb length difference of 2 mm and had a tibial angle difference of 6°.",,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,False,True,,2 mm,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,"Limb length difference between the uninjured (left) and injured (right) limbs was 7.5 ± 3.1 mm and 11.4 ± 3.1 mm for 4- and 8-weeks post treatment, respectively.",,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,False,False,,3.1 mm; 3.1 mm,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,Tibial length change was reduced compared to control limbs in all treatment limbs regardless of formulation.,,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,False,True,,,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,The average tibial length difference between the control and treatment limb increased from 4.5 ± 3.4 mm to 8.0 ± 4.4 mm and 10.0 ± 4.3 mm from 5-weeks to 8-weeks and finally 12-weeks post treatment.,,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,True,False,,3.4 mm; 4.4 mm; 4.3 mm,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,Impaired bone elongation is a major clinical concern with growth plate injury and bony bar formation.,,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,False,True,,,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,This increased bone elongation may be a result of the 3D print alone acting as an interpositional material limiting bony tethering and providing improved mechanical support compared to the other treatments.,,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,True,False,,,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,Future studies with earlier time points and an unfilled 3D print could help elucidate the origin of the cartilaginous tissue and the mechanism that led to greater bone elongation with the 3D printed growth plate mimetic composite.,,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,True,False,,,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,body,Tibial length was measured as the distance between the tibial distal growth plate and the proximal tibial plateau at 50% of the full width.,,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,False,False,50,,,,False,True,False,False,0.3,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,caption,"Overview of the clinical problem of growth plate injury and the use of a 3D printed growth plate mimetic composite as a solution.a Schematic of uniform bone elongation in a normal proximal tibial growth plate (left), which can be disrupted by a growth plate injury (center), and lead to partial or complete growth arrest due to bony bar formation (right). b Schematic of the implanted 3D printed growth plate mimetic composite (gel + 3D print) after resection of the bony bar. The composite contains a 3D print infilled with the MMP-sensitive, cartilage-mimetic, PEG-based hydrogel (Gel). The hydrogel components are shown on the right.",,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,False,True,,,,,False,True,False,False,0.0,False
36261516.0,PMC9581903,10.1038/s41536-022-00256-1,A 3D printed mimetic composite for the treatment of growth plate injuries in a rabbit model.,2022.0,NPJ Regenerative medicine,FULL_TEXT_VERIFIED,caption,"3D printed growth plate mimetic composite promotes increased bone elongation.a Representative radiograph showing the method for measuring tibial length (L) and tibial angle (α). b Tibial length change for the control limbs (dashed) and treatment limbs (solid bars) at 4- and 8-weeks post treatment. While there was no difference in tibial length change amongst the control limbs, the gel + 3D print condition had significantly more tibial growth compared to other treatments. Data represent mean ± standard deviation (error bars). *Denotes significant difference in tibial length change of treatment limbs (*p < 0.05, ***p < 0.001; two-way ANOVA, Tukey’s HSD post hoc). c Tibial angle of control limbs (dashed) was similar, as were the tibial angles of the treatment limbs (solid bars) across groups. Data represent mean ± standard deviation (error bars).",,poly(ethylene glycol),mouse,in vivo,6-week-old; 9-week-old,True,False,,,,,True,True,False,False,0.4,False
37808400.0,PMC10556264,10.1002/jbm4.10802,"Substantially Delayed Maturation of Growth Plate Chondrocytes in ""Humanized"" <i>PTH1R</i> Mice with the H223R Mutation of Jansen's Disease.",2023.0,JBMR plus,FULL_TEXT_VERIFIED,body,"The PTH1R is a class B G protein‐coupled receptor (GPCR) that is abundantly expressed in kidney and bone and at very high levels in the metaphyseal growth plates.( 11 ) In the growth plates, paracrine activation of the PTH1R by PTHrP slows the differentiation of chondrocytes, thereby preventing premature growth plate closure and allowing normal bone elongation.( 12 ) In bone, endocrine activation of the PTH1R by PTH directly stimulates osteoblasts and osteocytes, which in turn regulates osteoclasts indirectly through the RANK/RANKL system,( 13 ) to promote bone resorption and, thus, calcium mobilization.",calcium,calcium; phosphate,mouse,in vivo,E14; postnatal day 1; postnatal day 12; postnatal day 27,True,False,,,,,False,True,False,True,0.2,False
37808400.0,PMC10556264,10.1002/jbm4.10802,"Substantially Delayed Maturation of Growth Plate Chondrocytes in ""Humanized"" <i>PTH1R</i> Mice with the H223R Mutation of Jansen's Disease.",2023.0,JBMR plus,FULL_TEXT_VERIFIED,body,"Treatment of these mice with a PTH inverse agonist reduces excess trabecular bone formation and moderately improves bone length and shape.( 23 ) A limitation of that prior study, however, is that C1‐HR mice express the H223R‐PTH1R mainly in bone‐forming osteoblasts and thus do not accurately recapitulate the main phenotypic hallmarks of JMC.",,calcium; phosphate,mouse,in vivo,E14; postnatal day 1; postnatal day 12; postnatal day 27,True,True,,,,,False,True,False,True,0.0,False
37808400.0,PMC10556264,10.1002/jbm4.10802,"Substantially Delayed Maturation of Growth Plate Chondrocytes in ""Humanized"" <i>PTH1R</i> Mice with the H223R Mutation of Jansen's Disease.",2023.0,JBMR plus,FULL_TEXT_VERIFIED,body,"A μCT image that was obtained of a femur from a 42‐day‐old male mouse with the H223R mutation showed a markedly reduced length and an abnormal shape, as compared to the same bone from a homozygous wt‐Pth1r/wt‐Pth1r male littermate of the same age (Fig.",,calcium; phosphate,mouse,in vivo,E14; postnatal day 1; postnatal day 12; postnatal day 27,False,True,,,,,False,True,False,True,0.0,False
35949366.0,PMC9354945,10.17925/ee.2022.18.1.49,Novel Insights Into the Genetic Causes of Short Stature in Children.,2022.0,TouchREVIEWS in endocrinology,FULL_TEXT_VERIFIED,body,Endochondral ossification occurs into the growth plate and promotes bone elongation.,,,human,,,True,False,,,,,False,True,False,False,0.0,False
35949366.0,PMC9354945,10.17925/ee.2022.18.1.49,Novel Insights Into the Genetic Causes of Short Stature in Children.,2022.0,TouchREVIEWS in endocrinology,FULL_TEXT_VERIFIED,body,"It also decreases proliferation of both the proliferative zone and the matrix.48 Therefore, the activation of FGFR-3 suppresses long-bone elongation, and consequently induces skeletal dysplasia (Figure 2).",,,human,,,False,True,,,,,False,True,False,False,0.0,False
