pmid,pmcid,doi,title,journal,year,is_open_access,in_epmc,has_suppl,abstract,cited_by_count,found_by_query,corpus_class,length_relevant,evidence_level,local_fulltext,sha256,source_url
40861075,PMC12377480,10.2147/cmar.s542371,Linking Environmental Hazards to Osteosarcoma Development: A Comprehensive Review.,Cancer management and research,2025.0,Y,Y,N,"In recent years, the potential role of environmental exposure factors in the development of osteosarcoma has garnered significant attention. Osteosarcoma, a common malignant bone tumor in children and adolescents, exhibits a complex pathogenesis. Current research suggests that various environmental factors, including ionizing radiation, heavy metal exposure, fluoride-contaminated drinking water, air pollution, alkylating agents, viral infections, and occupational exposures, may be associated with an increased risk of osteosarcoma. Ionizing radiation, a well-documented etiological factor, is closely linked to the onset of osteosarcoma, primarily through mechanisms involving DNA damage and genetic instability. Heavy metals can enter the human body via multiple environmental pathways, such as water, air, and the food chain, disrupting the proliferation, differentiation, and apoptosis of bone cells and thereby promoting the progression of osteosarcoma. Additionally, alkylating agent chemotherapy and viral infections have also been implicated in the development of osteosarcoma. Although the association between these factors and osteosarcoma has been preliminarily established, the underlying mechanisms remain to be fully elucidated. This study aims to synthesize existing literature to explore the potential roles of environmental exposure factors in the pathogenesis of osteosarcoma, providing a comprehensive reference for a deeper understanding of its etiology.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12377480
40984948,PMC12450362,10.7759/cureus.90743,"Unveiling Psychiatric Complexities in 48,XXYY Syndrome: A Case Study.",Cureus,2025.0,Y,Y,N,"The 48,XXYY syndrome sex chromosome variation is a genetic condition defined by the presence of an extra X and Y chromosome, confirmed with karyotype testing. Despite their similarities, 48,XXYY syndrome is distinct from Klinefelter syndrome on account of several factors, including psychiatric ones. This case report focuses on an individual with a history of 48,XXYY syndrome, autism spectrum disorder (ASD), and attention-deficit/hyperactivity disorder (ADHD) who had multiple psychiatric presentations for worsening depression and suicidal ideation. This case explores some of the comorbid psychiatric conditions considered in this patient's presentations and reviews the existing literature to contemplate the differential diagnosis. The individual in this case exhibited behaviors linked to ASD or underlying personality disorder traits that initially complicated treatment, but with increasing familiarity and collateral history, appropriate recommendations were made. 48,XXYY syndrome warrants further interest, as it has had limited coverage in the literature. It would be valuable to examine how this patient's psychiatric profile compares to those of patients with other extra X or Y chromosome syndromes.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12450362
37151843,PMC10161304,10.1177/11795514221150615,Graves' Disease in Children: An Update.,Clinical medicine insights. Endocrinology and diabetes,2023.0,Y,Y,N,"Graves' disease (GD) is the most common cause of hyperthyroidism in children. A common GD symptom is a goiter. The usual biochemical profile in children with GD is a decreased thyroid hormone stimulating hormone (TSH) level and high free thyroxine (FT4) and free triiodothyronine (FT3) concentrations. The presence of thyroid receptor antibodies (TRAb) is the most important specific immunological sign for diagnosing GD. The treatment choices for pediatric GD are anti-thyroid drugs (ATDs), radioiodine, and thyroidectomy, but the risks and benefits of each modality are different. Management recommendations include the first-line use of a prolonged course of ATDs for at least 3 years and potentially 5 years or more. Rituximab and Teprotumumab are new novel alternative medications for the treatment of adult patients with GD and Graves' orbitopathy respectively, but evidence of the efficacy and safety of these drugs in pediatric patients with GD is lacking.",12.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC10161304
40636820,PMC12236187,10.1297/cpe.2024-0102,Attitude survey on Japanese parents of children visiting the hospital for consultation on early puberty.,Clinical pediatric endocrinology : case reports and clinical investigations : official journal of the Japanese Society for Pediatric Endocrinology,2025.0,Y,Y,N,"Globally, the incidence of precocious puberty increases with a decline in age of pubertal onset. Simultaneously, the rate of hospital referrals for children in early puberty has increased. This study is the first survey of Japanese parents of children who visited a hospital for referral about early puberty to clarify their parents' concerns. We conducted a survey using an initial medical questionnaire between April 2019 and May 2023. In total, 230 parents completed the questionnaire during their first visit. Over half of the parents were concerned about puberty and desired aggressive treatment. The most common concerns were children's height prognosis and early menarche in girls. Psychological problems were relatively infrequent. Only 20% of children had indications for treatment. Our survey showed that many children were referred to our department preceded by their parents' excessive anxiety and quest for treatment. Psychological issues may not be a major determinant of an indication for therapy with central precocious puberty. Providing sufficient explanations and correct information on puberty is important to alleviate parental anxiety and reduce unnecessary referrals.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,True,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12236187
37908565,PMC10580488,10.1210/jcemcr/luad028,Effective Long-term Pediatric Pegvisomant Monotherapy to Final Height in X-linked Acrogigantism.,JCEM case reports,2023.0,Y,Y,N,"X-linked acrogigantism (X-LAG) is characterized by extreme tall stature from early childhood resulting from duplication of the <i>GPR101</i> gene, in turn resulting in GH excess. Most cases present with pituitary tumors secreting GH and prolactin. Diffuse pituitary hyperplasia is uncommon and normal prolactin is rare. We present a girl with tall stature from 3 years of age; her height was +4.25 SD score at 5 years, with no signs of syndromic disease. She had significant GH excess, serum IGF-1 4 times the upper limit of normal and normal circulating GHRH, with normal pituitary magnetic resonance imaging over 13 years. No abnormalities were found in either the <i>AIP</i> or <i>MEN1</i> genes. Treatment with somatostatin analogues and dopamine agonists showed minimal therapeutic benefit, but significant side effects. She tested positive for duplication of <i>GPR101</i> 6 years after the initial diagnosis. She was then initiated on pegvisomant aged 12 years, achieving prompt IGF-1 normalization and growth cessation. Aged 16.5 years, she showed escape from IGF-1 control, and height velocity increased, but this responded well to a dose increase in pegvisomant, with reassuring long-term pediatric safety over 7 years. Her final height is +2.9 SD score. Currently, life-long pegvisomant treatment is planned with genetic counselling regarding future offspring.",4.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,True,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC10580488
40270719,PMC12014427,10.3389/fendo.2025.1547855,Clinical and epidemiological profile of congenital hyperinsulinism in Brazil.,Frontiers in endocrinology,2025.0,Y,Y,N,"<h4>Introduction</h4>Congenital hyperinsulinism is the most common cause of persistent hypoglycemia in children, often leading to severe neurological complications. Objective: This study aimed to describe the clinical and epidemiological profile of CHI in Brazil.<h4>Methods</h4>A cross- sectional study was conducted with caregivers of CHI patients affiliated with the Associação do Hiperinsulinismo Congênito do Brasil. Data were collected via a structured questionnaire adapted from the HI Global Registry, covering clinical presentation, diagnostic pathways, genetic findings, and treatment strategies.<h4>Results</h4>Caregivers of 68 patients participated. Symptoms appeared before six months of age in 60% of cases, but 35.5% initially received incorrect diagnoses. Genetic testing was performed in 43 patients, but pathogenic variants were identified in only 7 cases, while the majority (31) was not aware of their results. Diazoxide was the most used medication, though 13% required pancreatectomy. Developmental delays were reported in 44% of cases.<h4>Conclusions</h4>Delayed diagnosis and limited access to genetic testing and specialized treatments remain significant barriers in Brazil. This study underscores the need for improved awareness, early recognition strategies, and expanded access to genetic and therapeutic resources to optimize patient outcomes.",1.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12014427
42025244,PMC13125888,10.1016/j.jacbts.2026.101543,Systematic Disruption of Zebrafish Fibrillin Genes Identifies a Translational Zebrafish Model for Marfan Syndrome.,JACC. Basic to translational science,2026.0,Y,Y,Y,"Fibrillin defects lead to severe cardiovascular complications in Marfan syndrome (MFS), including aortic dilation, dissection, and rupture. To model MFS, zebrafish mutants lacking various fibrillin genes were generated. Among these mutant lines, only fibrillin-3-deficient zebrafish exhibited cardiovascular phenotypes mimicking human disease. Multimodal imaging revealed early cardiac defects, bulbus arteriosus dilation, and valve abnormalities. Transcriptomic analysis identified altered regulation of pathways related to extracellular matrix homeostasis and immune system activation. This zebrafish model, recapitulating key cardiovascular features of MFS, provides a valuable platform to investigate disease mechanisms and identify novel treatment strategies.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC13125888
38919319,PMC11196176,10.3400/avd.ra.24-00013,Hereditary Aortic Aneurysms and Dissections: Clinical Diagnosis and Genetic Testing.,Annals of vascular diseases,2024.0,Y,Y,N,"Hereditary aortic aneurysms and dissections, such as Marfan syndrome, differ in that they occur in younger patients without generally recognized risk factors, have a predilection for the thoracic rather than the abdominal aorta, and are at risk for dissection even at smaller aortic diameters. Early diagnosis, careful follow-up, and early intervention, such as medication to reduce aortic root growth and prophylactic aortic replacement to prevent fatal aortic dissection, are essential for a better prognosis. Molecular genetic testing is extremely useful for early diagnosis. However, in actual clinical practice, the question often arises as to when and to which patient genetic testing should be offered since the outcome of the tests can have important implications for the patient and the relatives. Pre- and post-test genetic counseling is essential for early intervention to be effective. (This article is a secondary translation of Jpn J Vasc Surg 2023; 32: 261-267.).",1.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC11196176
41101354,PMC12634840,10.1016/j.jped.2025.101458,Unveiling autism spectrum disorder for the pediatrician.,Jornal de pediatria,2026.0,Y,Y,N,"<h4>Objectives</h4>To review the state of the art in autism spectrum disorder (ASD), including its etiologic puzzle, clinical features, pathophysiologic mechanisms, differential diagnosis, and therapeutic management.<h4>Data sources</h4>A search for papers published over the past 10 years in the databases PubMed-MEDLINE, Cochrane Library, and SCIELO was performed using the following terms: ""autism"" and ""clinical features"", ""differential diagnosis"", ""pathophysiology"", or ""management"". The search yielded 3240, 590, 6904, and 5023 papers, respectively. A total of 120 most relevant papers were selected based on their title and abstract content.<h4>Data synthesis</h4>The current prevalence of ASD is 1 in every 31 eight-year-old children. A genetic defect is found in 10-20% of individuals with ASD. Environmental risk factors that increase the likelihood of ASD include advanced parental age and maternal health conditions. Epigenetic mechanisms may play a crucial role in the interplay between genetic and environmental factors in the pathogenesis of ASD. In addition to language delay, pediatricians should monitor and screen for several early signs of ASD. Differential diagnosis is complex because several neurodevelopmental conditions show clinical features that overlap with ASD. Medications may be used to treat comorbid conditions.<h4>Conclusions</h4>Management is based on a multidisciplinary team, and pediatricians are in a unique position to coordinate this team, given the trustworthy relationship they have with patients and their families.",1.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12634840
38152125,PMC10751576,10.3389/fendo.2023.1297146,Pituitary stalk interruption syndrome and liver cirrhosis associated with diabetes and an inactivating <i>KCNJ11</i> gene mutation: a case report and literature review.,Frontiers in endocrinology,2023.0,Y,Y,N,"<h4>Background</h4>Pituitary stalk interruption syndrome (PSIS) is a congenital disease commonly found in patients with combined pituitary hormone deficiency (CPHD). Most PSIS patients manifest growth retardation and delayed puberty. We report a rare case of PSIS with tall stature, liver cirrhosis and diabetes, possibly caused by an inactivating <i>KCNJ11</i> gene mutation.<h4>Case presentation</h4>A 37-year-old female patient initially presented with liver cirrhosis and diabetes, without any secondary sexual characteristics. Endocrine investigation indicated CPHD. Small anterior pituitary, invisible pituitary stalk and no eutopic posterior lobe hypersignal in the sella turcica viewed in magnetic resonance imaging (MRI) confirmed the diagnosis of PSIS. Despite receiving no growth hormone or sex hormone therapy, she reached a final height of 186 cm. Liver histopathology revealed nonalcoholic fatty cirrhosis. Genetic testing identified a heterozygous p.Arg301Cys mutation in the <i>KCNJ11</i> gene.<h4>Conclusion</h4>This is a rare case of PSIS with liver cirrhosis and diabetes associated with an inactivating <i>KCNJ11</i> gene mutation. It's supposed that early hyperinsulinism caused by the <i>KCNJ11</i> gene mutation, as well as delayed epiphyseal closure due to estrogen deficiency, contributed to the patient's exceptionally tall stature. Untreated growth hormone deficiency (GHD) resulted in increased visceral fat, leading to nonalcoholic fatty liver disease (NAFLD) and cirrhosis. The decline in β cell function with age, combined with NAFLD, may have played a role in the development of diabetes.",3.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,True,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC10751576
37049604,PMC10096788,10.3390/nu15071764,Height-Related Polygenic Variants Are Associated with Metabolic Syndrome Risk and Interact with Energy Intake and a Rice-Main Diet to Influence Height in KoGES.,Nutrients,2023.0,Y,Y,Y,"Adult height is inversely related to metabolic syndrome (MetS) risk, but its genetic impacts have not been revealed. The present study aimed to examine the hypothesis that adult height-related genetic variants interact with lifestyle to influence adult height and are associated with MetS risk in adults aged >40 in Korea during 2010-2014. Participants were divided into short stature (SS; control) and tall stature (TS; case) by the 85th percentile of adult height. The genetic variants linked to adult height were screened from a genome-wide association study in a city hospital-based cohort (n = 58,701) and confirmed in Ansan/Ansung plus rural cohorts (n = 13,783) among the Korean Genome and Epidemiology Study. Genetic variants that interacted with each other were identified using the generalized multifactor dimensionality reduction (GMDR) analysis. The interaction between the polygenic risk score (PRS) of the selected genetic variants and lifestyles was examined. Adult height was inversely associated with MetS, cardiovascular diseases, and liver function. The PRS, including zinc finger and BTB domain containing 38 (<i>ZBTB38</i>)_rs6762722, polyadenylate-binding protein-interacting protein-2B (<i>PAIP2B</i>)_rs13034890, carboxypeptidase Z (<i>CPZ</i>)_rs3756173, and latent-transforming growth factor beta-binding protein-1 (<i>LTBP1</i>)_rs4630744, was positively associated with height by 1.29 times and inversely with MetS by 0.894 times after adjusting for covariates. In expression quantitative trait loci, the gene expression of growth/differentiation factor-5 (<i>GDF5</i>)_rs224331, non-SMC condensin I complex subunit G (<i>NCAPG</i>)_rs2074974, ligand-dependent nuclear receptor corepressor like (<i>LCORL</i>)_rs7700107, and insulin-like growth factor-1 receptor (<i>IGF1R</i>)_rs2871865 was inversely linked to their risk allele in the tibial nerve and brain. The gene expression of <i>PAIP2B</i>_rs13034890 and a disintegrin and metalloproteinase with thrombospondin motifs-like-3 (<i>ADAMTSL3</i>)_rs13034890 was positively related to it. The PRS was inversely associated with MetS, hyperglycemia, HbA1c, and white blood cell counts. The wild type of <i>GDF5</i>_rs224331 (Ala276) lowered binding energy with rugosin A, D, and E (one of the hydrolyzable tannins) but not the mutated one (276Ser) in the in-silico analysis. The PRS interacted with energy intake and rice-main diet; PRS impact was higher in the high energy intake and the low rice-main diet. In conclusion, the PRS for adult height interacted with energy intake and diet patterns to modulate height and was linked to height and MetS by modulating their expression in the tibial nerve and brain.",5.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,True,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC10096788
40054934,PMC11911870,10.1016/j.jaccas.2024.103023,Transcending Age Barriers: Successful Management of Pediatric Dilated Cardiomyopathy with Rare PLEKHM2 Mutation in an Adult Hospital.,JACC. Case reports,2025.0,Y,Y,N,"This case report describes a complex presentation of dilated cardiomyopathy (DCM) in a 14-year-old boy of Indian origin, initially presenting with nonspecific abdominal pain, who was eventually found to have severe biventricular dilatation and a rare genetic mutation in PLEKHM2, associated with increased trabeculations and DCM. His condition rapidly progressed to critical cardiogenic shock, necessitating advanced heart failure therapies. This case emphasizes the importance of considering DCM in pediatric patients with atypical presentations and underscores the utility of genetic testing in identifying rare pathologic conditions. It also highlights the challenges and successful management strategies in a pediatric patient treated within an adult health care setting, demonstrating the vital role of tailored multidisciplinary approaches in managing complex cardiomyopathies. The findings contribute to the limited literature on PLEKHM2-associated cardiomyopathy.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC11911870
41601966,PMC12832541,10.3389/fphar.2025.1716863,X-inactive specific transcript (XIST) can determine sex differences in cardiovascular drug responses: focus on RNA therapeutics.,Frontiers in pharmacology,2025.0,Y,Y,N,"Genetic, hormonal, anatomical, and environmental factors underlie sex differences in the prevalence and progression of cardiovascular disease and responses to therapeutics. The presence of two X chromosomes in the female genome decreases susceptibility to X-linked recessive disorders but imposes the need for random X chromosome inactivation as an epigenetic mechanism controlling gene dosage. Long non-coding RNA XIST is essential for transcriptional repression of genes on inactive X chromosome but may also act as a miRNA sponge for post-transcriptional regulation of gene expression and a scaffold for RNA binding proteins that provoke autoimmune responses. These features draw attention to XIST as an important drug development target by design or as an off target, including novel RNA therapeutics for genetic and cardiovascular diseases. Based on the extensive literature analysis, we postulate the hypothesis that XIST can determine sex differences in cardiovascular drug responses and propose several criteria for use in developing or evaluating responses to RNA therapeutics for cardiovascular disease in women. We hope that implementation of those criteria in the process of RNA therapeutics development may be helpful in reducing the risks of adverse effects in women.",1.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12832541
41195583,PMC12918357,10.1080/02813432.2025.2571929,Reduced Risk of Recurrent Fragility Fractures After a Primary Care-Based Fracture Prevention Intervention: A 20-Year Non-Randomized Controlled Follow-Up Study in Women Aged 70-100.,Scandinavian journal of primary health care,2026.0,Y,Y,Y,"<h4>Background</h4>In Sweden 70,000 people suffer fragility fractures annually, including 16,000 hip fractures with one-year mortality of up to 25%. Strategies to prevent falls, improve physical function, and enhance bone strength have shown mixed results.<h4>Aim</h4>To evaluate the incidence of hip and other fragility fractures following a fracture prevention intervention and assess baseline risk factors for long-term fracture outcomes.<h4>Methods</h4>1,233 rural Swedish women aged 70-100 years in 2002 were followed until 2021 after a primary care-based, non-randomized graded fracture prevention intervention 2002-2004 that included physical activity, fall prevention, and pharmacological treatment tailored to hip fracture risk. Fractures were identified through radiology reports 2002-2021.<h4>Results</h4>The most common fractures occurred in the hip with 236 women sustaining 268 hip fractures with highest incidence in women aged 90-94 years. One-year hip fracture mortality was 27%. Hip fractures occurred in 17.7% of the intervention group (77/434) and 19.9% of controls (159/799, <i>p</i> = 0.36). Repeated fragility fractures occurred in 14.1% of the intervention group and 18.6% of controls (OR 0.71; 95% CI 0.53-1.0, <i>p</i> = 0.047), particularly when one fracture involved the hip (OR 0.54 (95% CI 0.31-0.95), <i>p</i> = 0.037). Increasing age (HR 1.8-4.0), height >167 cm (HR 1.6; 95% CI 1.1-2.2), and weight <60 kg (HR 1.5; 95% CI 1.1-2.0) were significant baseline risk factors.<h4>Conclusions</h4>We noticed a non-significant reduction in hip fractures after 20 years, yet repeated fractures were less frequent in the intervention group suggesting a potential long-term benefit. Older, taller and lighter women were at greater risk for hip fracture.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,True,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12918357
39483604,PMC11527394,10.7759/cureus.70648,The Perrault Syndrome Mystery: A Case Report on Its Diagnosis in a 26-Year-Old Female.,Cureus,2024.0,Y,Y,N,"Perrault syndrome (PRLTS) is a rare autosomal recessive disorder characterized by sensorineural hearing loss in both sexes and ovarian dysfunction in females with a 46, XX karyotype. Due to its rarity and diagnostic challenges, herein we report on a 26-year-old woman who presented with secondary amenorrhea, congenital deafness in one ear, and progressive hearing loss in the other. Physical examination showed poorly developed breasts and normal external genitalia. Lab tests revealed high follicle-stimulating hormone (FSH) levels, indicating ovarian failure. Imaging revealed a small uterus and streak ovaries without follicular activity. Initially misdiagnosed with various overlapping syndromes such as Turner, Turner mosaic, and Swyer syndromes, she was started on oral contraceptive pills which induced menstruation and minimal breast development but caused mood swings and depression, leading to inconsistent use. Later, karyotyping revealed a normal 46,XX karyotype, shrouding the case in mystery. A few years later, after additional investigations, her hearing loss and reproductive disruptions were connected, and she was diagnosed with PRLTS. The absence of neurological symptoms suggests type I PRLTS. This case underscores the diagnostic challenges of PRLTS and highlights the importance of genetic testing for accurate diagnosis. It also emphasizes the need for a multidisciplinary approach and further research to improve understanding and management of this rare condition.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC11527394
39830211,PMC11739147,10.3389/fcell.2024.1498669,Human stem cell models for Marfan syndrome: a <i>brief overview of the rising star in disease modelling</i>.,Frontiers in cell and developmental biology,2024.0,Y,Y,N,"The introduction of pluripotent stem cells into the field of disease modelling resulted in numerous opportunities to study and uncover disease mechanisms in a petri dish. This promising avenue has also been applied to model Marfan syndrome, a disease affecting multiple organ systems, including the skeletal and cardiovascular system. Marfan syndrome is caused by pathogenic variants in <i>FBN1</i>, the gene encoding for the extracellular matrix protein fibrillin-1 which ensembles into microfibrils. There is a poor genotype-phenotype correlation displayed by the diverse clinical manifestations of this disease in patients. Up to now, 52 different human pluripotent stem cells lines have been established and reported for Marfan syndrome. These stem cells have been employed to model aortopathy, skeletal abnormalities and cardiomyopathy <i>in vitro</i>. These models were able to recapitulate key features of the disease that are also observed in patients. The use of pluripotent stem cells will help to uncover disease mechanisms and to identify new therapeutic strategies in Marfan syndrome.",2.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC11739147
39768614,PMC11677941,10.3390/jcm13247691,Endurance Sports and Atrial Fibrillation: A Puzzling Conundrum.,Journal of clinical medicine,2024.0,Y,Y,N,"The confirmed benefits of regular moderate exercise on cardiovascular health have positioned athletes as an illustration of well-being. However, concerns have arisen regarding the potential predisposition to arrhythmias in individuals engaged in prolonged strenuous exercise. Atrial fibrillation (AF), the most common heart arrhythmia, is typically associated with age-related risks but has been documented in otherwise healthy young and middle-aged endurance athletes. The mechanism responsible for AF involves atrial remodeling, fibrosis, inflammation, and alterations in autonomic tone, all of which intersect with the demands of endurance sports, cumulative training hours, and competitive participation. This unique lifestyle requires a tailored therapeutic approach, often favoring radiofrequency ablation as the preferred treatment. As the number of professional and non-professional athletes engaging in high-level daily sports activities rises, awareness of AF within this demographic becomes imperative. This review delivers the etiology, pathophysiology, and therapeutic considerations surrounding AF in endurance sports.",3.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC11677941
41422935,PMC12859491,10.1016/j.advnut.2025.100576,Perspective: Fat Reduction Campaigns and Their Impact on Young Children-The Root Cause of the Obesity Epidemic?,"Advances in nutrition (Bethesda, Md.)",2026.0,Y,Y,N,"After decades of rising obesity rates, key questions about the causes of this epidemic remain unanswered. One major puzzle is the discrepancy between increasing obesity prevalence and decreasing energy and fat intake. Campaigns to restrict fat intake to prevent obesity have led to a decrease in fat consumption; however, little attention has been paid to the specific effect of this advice in early life. This review aims to evaluate the impact of such campaigns on the dietary habits and future health of young children, and to investigate the potential contribution of early nutritional changes to the obesity epidemic. Available data reveal that children's fat intake has fallen drastically in recent decades, often reaching levels well below official recommendations. Reducing fat intake is not appropriate in early life, when fat is essential for brain development and meeting high energy needs. Early energy restriction can alter the hypothalamic axis, leading to a reduction in leptin level and irreversibly imprinting a ""thrifty metabolism."" These mechanisms may decrease basal energy expenditure, develop leptin resistance, and promote fat storage. The unexpectedly high number of structural, functional, and metabolic similarities between undernourished individuals and subjects with obesity suggests a role of early energy restriction in programming obesity. A person with obesity can then be considered an undernourished individual covered with high-fat stores that cannot easily be used. By affecting the early period of life, advice to reduce fat intake to combat obesity may instead have contributed to its increase. This shift in thinking, from overnutrition to undernutrition, to explain the origin of obesity, highlights that fat intake should not be restricted in young children. The novel hypothesis that fat reduction campaigns, by affecting early life, could be a cause of the obesity epidemic should open new avenues for research and prevention.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12859491
40585884,PMC12204316,10.1210/jendso/bvaf091,Genetics Evaluation Outcomes From an Academic Multidisciplinary Atypical Diabetes Program.,Journal of the Endocrine Society,2025.0,Y,Y,N,"<h4>Context</h4>Rare monogenic conditions that predispose to diabetes can be misdiagnosed due to phenotypic overlap with more common conditions. Misdiagnosis can lead to ineffective, over-, or under-treatment. Specific genetic mechanisms can direct more precise treatment and facilitate clinical trial options. Recognition of characteristics of these conditions is necessary to facilitate high-yield referrals to genetics providers in order to improve diagnosis and treatment.<h4>Objective</h4>Highlight clinical characteristics and diagnostic outcomes of patients undergoing genetics evaluation through a multidisciplinary Atypical Diabetes Program.<h4>Design setting and patients</h4>Retrospective cohort review was completed for 87 patients referred to genetics from endocrinologists associated with the multidisciplinary Atypical Diabetes Program at a tertiary academic medical center between September 2019 and October 2022.<h4>Main outcome measure</h4>Description of clinical characteristics of patients with a diagnostic or uncertain clinical genetic test result, as well as proportion of patients with these results.<h4>Results</h4>Six patients (8.8%) had a pathogenic variant confirming diagnosis of lipodystrophy (4), monogenic diabetes (1), or monogenic obesity (1). Fifteen (22.0%) had a variant of uncertain significance, 5 of which correlated with their clinical features. As a result of genetics evaluation, all with a confirmed diagnosis had more precise treatment implemented and/or the opportunity to enroll in a clinical trial.<h4>Conclusion</h4>Identification of rare genetic conditions predisposing to diabetes, enabled here through multidisciplinary genetics and endocrinology collaboration as part of the Atypical Diabetes Program, ultimately improves patient care. Endocrinologist attention to clinical features of these conditions is key to inform referral for genetics evaluation and testing.",0.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12204316
40332543,PMC12028010,10.3390/ijms26083835,Sex Differences in the Regulation of Interleukins in Chronic Pain: A Widely Recognized but Difficult-to-Tackle Factor.,International journal of molecular sciences,2025.0,Y,Y,N,"Chronic pain is an extremely prevalent healthcare issue that has a profound impact on individuals and society. Sex and sex hormones regulate the pain threshold differently in males and females in pain processing. However, the regulatory mechanisms of sex differences in response to painful stimuli are still unclear, which contributes to the difficulty of analgesic drug development. Interleukins mediate neuroinflammation and are involved in the development of chronic pain. Recent studies have found that sex and sex hormones are involved in the regulation of pain thresholds by interleukins. Most previous studies used male animals to study the analgesic effects of treatments due to the complexity of estrogen. This review summarizes studies that used only female animals or both sexes to examine the impact of sex on interleukin-regulated chronic pain, to provide a theoretical basis for the development of more targeted precision medicines for pain.",4.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,False,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC12028010
34286063,PMC8274296,10.1016/j.ijcha.2021.100835,Adult height and incidence of atrial fibrillation and heart failure in older men: The British Regional Heart Study.,International journal of cardiology. Heart & vasculature,2021.0,Y,Y,N,"<h4>Aims</h4>Taller stature has been associated with increased risk of atrial fibrillation (AF). AF and heart failure (HF) often co-occur but the association between height and risk of HF in older adults has not been well studied. We have examined the association between height and incident AF and incident HF in older adults.<h4>Methods</h4>Prospective study of 3346 men aged 60-79 years with no diagnosed HF, myocardial infarction or stroke at baseline (1998-2000) followed up for a mean period of 16 years, in whom there were 294 incident HF cases and 456 incident AF. Men were divided into 5 height groups: <168.2, 168.2-172.5, 172.6-176.9, 177.0-183.0 and >183.0 cms based on the 25th, 50th, 75th and 95th centiles distribution of height.<h4>Results</h4>CVD risk factors tended to decrease with increasing height but a positive association was seen between height and electrocardiographic QRS duration and incident AF. Both short stature (<168.2 cm) and tall stature (>183.0 cm) was associated with significantly increased risk of HF in age-adjusted analysis compared to those in the second height quartile [HR (95 %CI) = 1.62 (1.15, 2.26) and 2.04 (1.23, 3.39) respectively]. In short men the increased risk remained after adjustment for adverse CVD risk factors; in tall men the association was largely associated with AF and QRS duration.<h4>Conclusion</h4>Tall stature is associated with significantly increased risk of AF leading to increased risk of HF. Short stature was associated with increased HF risk which was not explained by known adverse CVD risk factors.",4.0,"""tall stature"" AND (drug-induced OR medication)",human_signal,True,ABSTRACT_ONLY,,,https://europepmc.org/article/PMC/PMC8274296
